id,시설명,영문명,유형,세부장르,주소,자치구,위도,경도,운영주체,공공민간,설립구분,설립연도,웹사이트,전화,입장료,휠체어접근,운영상태,최근접지하철역,지하철역거리m_직선,데이터출처,데이터기준일,데이터신뢰도,osm_id
F00274,가리봉2동문고,Garibong 2 Dong Library,공공도서관,자료 없음,자료 없음,구로구,37.484338,126.883642,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),남구로,290,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654557
F00275,개봉본동문고,Gaebongbondong Library,공공도서관,자료 없음,서울특별시 구로구,구로구,37.496749,126.855793,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),개봉,355,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654563
F00276,구로2동문고,Guro 2 Dong Library,공공도서관,자료 없음,자료 없음,구로구,37.491425,126.883333,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),남구로,736,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654573
F00277,구로5동문고,Guro 5 Dong Library,공공도서관,자료 없음,자료 없음,구로구,37.500059,126.889221,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),구로,702,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654581
F00278,구로본동문고,Gurobondong Library,공공도서관,자료 없음,자료 없음,구로구,37.499413,126.882818,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),구로,449,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654588
F00279,수궁동문고,Sugungdong Library,공공도서관,자료 없음,서울특별시 구로구,구로구,37.493651,126.831117,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),온수,686,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654601
F00280,오류1동문고,Oryu 1 Dong Library,공공도서관,자료 없음,서울특별시 구로구,구로구,37.496707,126.845015,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),오류동,266,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654605
F00281,가산동문고,Gasandong Library,공공도서관,자료 없음,자료 없음,구로구,37.47684,126.891667,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),가산디지털단지,873,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654615
F00282,독산1동문고,Doksan 1 Dong Library,공공도서관,자료 없음,자료 없음,금천구,37.470223,126.896944,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),독산,804,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654617
F00283,독산3동문고,Doksan 3 Dong Library,공공도서관,자료 없음,자료 없음,금천구,37.476577,126.907762,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),구로디지털단지,1110,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654642
F00284,시흥1동문고,Siheung 1 Dong Library,공공도서관,자료 없음,자료 없음,금천구,37.457173,126.897896,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),금천구청,384,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654650
F00285,시흥4동문고,Siheung 4 Dong Library,공공도서관,자료 없음,자료 없음,금천구,37.455411,126.907967,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),금천구청,1242,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654672
F00286,시흥5동문고,Siheung 5 Dong Library,공공도서관,자료 없음,자료 없음,금천구,37.450752,126.908471,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),금천구청,1404,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654679
F00287,시흥본동문고,Siheungbondong Library,공공도서관,자료 없음,자료 없음,금천구,37.455457,126.904157,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),금천구청,906,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654684
F00288,중곡3동문고,Junggok 3 Dong Library,공공도서관,자료 없음,자료 없음,동대문구,37.568769,127.080016,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),중곡,482,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654700
F00289,상계4동문고,Sanggye 4 Dong Library,공공도서관,자료 없음,자료 없음,노원구,37.671965,127.083235,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),불암산,432,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654715
F00290,상계5동문고,Sanggye 5 Dong Library,공공도서관,자료 없음,자료 없음,노원구,37.662961,127.069304,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),상계,438,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654719
F00291,도봉2동문고,Dobong 2 Dong Library,공공도서관,자료 없음,자료 없음,도봉구,37.66971,127.046498,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),방학,296,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654740
F00292,방학1동문고,Banghak 1 Dong Library,공공도서관,자료 없음,자료 없음,도봉구,37.664246,127.040617,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),방학,502,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654749
F00293,방학2동문고,Banghak 2 Dong Library,공공도서관,자료 없음,자료 없음,도봉구,37.668283,127.034999,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),방학,822,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654755
F00294,방학3동문고,Banghak 3 Dong Library,공공도서관,자료 없음,자료 없음,도봉구,37.659213,127.027873,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),쌍문,1339,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654761
F00295,방학4동문고,Banghak 4 Dong Library,공공도서관,자료 없음,자료 없음,도봉구,37.659888,127.023421,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),쌍문,1611,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654767
F00296,쌍문1동문고,Ssangmun 1 Dong Library,공공도서관,자료 없음,자료 없음,도봉구,37.648006,127.02598,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),쌍문,758,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654773
F00297,창1동문고,Chang 1 Dong Library,공공도서관,자료 없음,자료 없음,도봉구,37.648403,127.043767,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),창동,596,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654778
F00298,쌍문4동문고,Ssangmun 4 Dong Library,공공도서관,자료 없음,자료 없음,도봉구,37.655316,127.028491,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),쌍문,937,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654795
F00299,솔로몬문고,Solomon Library,공공도서관,자료 없음,자료 없음,관악구,37.482807,126.911957,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),신대방,547,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654801
F00300,솔로몬문고,Solomon Library,공공도서관,자료 없음,자료 없음,마포구,37.539547,126.941247,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),마포,419,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654808
F00301,남가좌2동문고,Namgajwa 2 Dong Library,공공도서관,자료 없음,자료 없음,서대문구,37.57843,126.923808,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),증산,1380,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654816
F00302,무악청구1차아파트독서실 문고,Muakcheonggu 1 Cha Apt. Dokseosil Library,공공도서관,자료 없음,자료 없음,서대문구,37.581931,126.952276,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),무악재,175,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654821
F00303,신대방2동문고,Sindaebang 2 Dong Library,공공도서관,자료 없음,서울특별시 동작구,동작구,37.498404,126.92442,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),신대방삼거리,366,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654832
F00304,사당2동문고,Sadang 2 Dong Library,공공도서관,자료 없음,자료 없음,동작구,37.488679,126.979252,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),총신대입구(이수),338,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654850
F00305,사당4동문고,Sadang 4 Dong Library,공공도서관,자료 없음,자료 없음,동작구,37.480959,126.971635,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),남성,378,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654852
F00306,상도1동문고,Sangdo 1 Dong Library,공공도서관,자료 없음,서울특별시 동작구 상도로53길 9,동작구,37.498065,126.95304,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,+82 2 820 2477,자료 없음,자료 없음,운영 중(추정),숭실대입구,282,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654869
F00307,사당5동문고,Sadang 5 Dong Library,공공도서관,자료 없음,자료 없음,동작구,37.485634,126.966934,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),남성,460,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654877
F00308,상도3동문고,Sangdo 3 Dong Library,공공도서관,자료 없음,서울특별시 동작구,동작구,37.499165,126.9313,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),신대방삼거리,278,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654881
F00309,사당3동문고,Sadang 3 Dong Library,공공도서관,자료 없음,자료 없음,동작구,37.486648,126.971991,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),남성,255,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654900
F00310,금호동3가문고,Geumhodong 3 Ga Library,공공도서관,자료 없음,자료 없음,성동구,37.549505,127.019689,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),금호,373,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654918
F00311,금호동2가문고,Geumhodong 2 Ga Library,공공도서관,자료 없음,자료 없음,성동구,37.553115,127.021034,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),신금호,162,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654924
F00312,금호동4가문고,Geumhodong 4 Ga Library,공공도서관,자료 없음,자료 없음,성동구,37.545823,127.02011,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),금호,440,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654929
F00313,마장동문고,Majangdong Library,공공도서관,자료 없음,자료 없음,성동구,37.566295,127.045269,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),마장,212,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654943
F00314,성수주민문고,Seongsujumin Library,공공도서관,자료 없음,자료 없음,성동구,37.54842,127.05351,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),성수,485,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368654947
